William	William	N00012460	{"opensecrets_contributors":[{"org_name":"Rent-A-Center", "total":"10500"}, {"org_name":"Express Scripts", "total":"10300"}, {"org_name":"Monsanto Co", "total":"10000"}, {"org_name":"United Auto Workers", "total":"10000"}, {"org_name":"Laborers Union", "total":"9000"}, {"org_name":"Assn of Progressive Rental Organizations", "total":"7500"}, {"org_name":"National Rural Letter Carriers Assn", "total":"7500"}, {"org_name":"AT&T Inc", "total":"6000"}, {"org_name":"Bank of America", "total":"6000"}, {"org_name":"MWH Global", "total":"6000"}]}
Dennis	Dennis	N00024874	{"opensecrets_contributors":[{"org_name":"Blue Dog PAC", "total":"15000"}, {"org_name":"United Fresh Produce Assn", "total":"7000"}, {"org_name":"Blue Diamond Growers", "total":"5000"}, {"org_name":"National Assn of Realtors", "total":"5000"}, {"org_name":"National Thoroughbred Racing Assn", "total":"5000"}, {"org_name":"California Dairies Inc", "total":"4900"}, {"org_name":"Dean Foods", "total":"4500"}, {"org_name":"Lang, Hansen et al", "total":"4231"}, {"org_name":"Valley Wood Preserving", "total":"4000"}, {"org_name":"Crane Group", "total":"3350"}]}
John	John	N00025095	{"opensecrets_contributors":[{"org_name":"Dell Inc", "total":"15000"}, {"org_name":"AT&T Inc", "total":"10000"}, {"org_name":"Berkshire Hathaway", "total":"8500"}, {"org_name":"Williamson County, TX", "total":"8500"}, {"org_name":"Brown Distributing", "total":"7500"}, {"org_name":"Lockheed Martin", "total":"7500"}, {"org_name":"National Beer Wholesalers Assn", "total":"7500"}, {"org_name":"Scott & White", "total":"7250"}, {"org_name":"CEMEX SA de CV", "total":"7000"}, {"org_name":"Energy Future Holdings Corp", "total":"7000"}]}
Tom	Tom	N00025726	{"opensecrets_contributors":[{"org_name":"Chickasaw Nation", "total":"22290"}, {"org_name":"Chesapeake Energy", "total":"14500"}, {"org_name":"Devon Energy", "total":"12100"}, {"org_name":"Banc First", "total":"10000"}, {"org_name":"Boeing Co", "total":"10000"}, {"org_name":"Lockheed Martin", "total":"10000"}, {"org_name":"National Beer Wholesalers Assn", "total":"10000"}, {"org_name":"Northrop Grumman", "total":"10000"}, {"org_name":"Steptoe & Johnson", "total":"10000"}, {"org_name":"National Rural Electric Cooperative Assn", "total":"9000"}]}
John	John	N00024852	{"opensecrets_contributors":[{"org_name":"Exxon Mobil", "total":"75100"}, {"org_name":"USAA", "total":"61200"}, {"org_name":"JPMorgan Chase & Co", "total":"54348"}, {"org_name":"Contran Corp", "total":"38500"}, {"org_name":"Haynes & Boone", "total":"32965"}, {"org_name":"Locke Lord Bissell & Liddell LLP", "total":"31900"}, {"org_name":"McKool Smith PC", "total":"31800"}, {"org_name":"State of Texas", "total":"31525"}, {"org_name":"Zachry Construction", "total":"31100"}, {"org_name":"Lockheed Martin", "total":"30300"}]}
Albert	Albert	N00026591	{"opensecrets_contributors":[{"org_name":"Ashland Inc", "total":"23000"}, {"org_name":"RJ Corman Railroad Group", "total":"20100"}, {"org_name":"Goldberg & Simpson", "total":"17000"}, {"org_name":"Brown-Forman Corp", "total":"15879"}, {"org_name":"CSX Corp", "total":"15000"}, {"org_name":"Commonwealth of Kentucky", "total":"13900"}, {"org_name":"McBrayer, Mcginnis et al", "total":"11000"}, {"org_name":"Almost Family Inc", "total":"10250"}, {"org_name":"Honeywell International", "total":"10124"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"10000"}]}
Jim	Jim	N00026341	{"opensecrets_contributors":[{"org_name":"ML Street Properties", "total":"14800"}, {"org_name":"PG&E Corp", "total":"13500"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"11640"}, {"org_name":"Exchange Contractors", "total":"10500"}, {"org_name":"AmeriPAC: The Fund for a Greater America", "total":"10000"}, {"org_name":"Blue Dog PAC", "total":"10000"}, {"org_name":"Farm Credit Council", "total":"10000"}, {"org_name":"Forhan Co", "total":"10000"}, {"org_name":"National Propane Gas Assn", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}]}
Emanuel	Emanuel	N00026790	{"opensecrets_contributors":[{"org_name":"Husch Blackwell LLP", "total":"12650"}, {"org_name":"Sheet Metal Workers Union", "total":"12500"}, {"org_name":"United Food & Commercial Workers Union", "total":"12500"}, {"org_name":"Communications Workers of America", "total":"11000"}, {"org_name":"Medco Health Solutions", "total":"11000"}, {"org_name":"American Assn for Justice", "total":"10000"}, {"org_name":"American Federation of Teachers", "total":"10000"}, {"org_name":"American Postal Workers Union", "total":"10000"}, {"org_name":"Carpenters & Joiners Union", "total":"10000"}, {"org_name":"Honeywell International", "total":"10000"}]}
K. Michael	K. Michael	N00026041	{"opensecrets_contributors":[{"org_name":"Northrop Grumman", "total":"13000"}, {"org_name":"PriceWaterhouseCoopers", "total":"10500"}, {"org_name":"American Crystal Sugar", "total":"10000"}, {"org_name":"Deloitte LLP", "total":"10000"}, {"org_name":"Every Republican is Crucial PAC", "total":"10000"}, {"org_name":"IntercontinentalExchange Inc", "total":"10000"}, {"org_name":"Parallel Petroleum LLC", "total":"10000"}, {"org_name":"Rain & Hail Insurance Society", "total":"10000"}, {"org_name":"AT&T Inc", "total":"9250"}, {"org_name":"American Institute of CPAs", "total":"8999"}]}
Henry	Henry	N00024978	{"opensecrets_contributors":[{"org_name":"LR Global", "total":"12500"}, {"org_name":"L&F Distributors", "total":"11000"}, {"org_name":"USAA", "total":"11000"}, {"org_name":"Blue Dog PAC", "total":"10000"}, {"org_name":"L&G Concrete", "total":"10000"}, {"org_name":"National Beer Wholesalers Assn", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}, {"org_name":"GEO Group", "total":"9000"}, {"org_name":"Estrada Hinojosa & Co", "total":"8400"}, {"org_name":"Caterpillar Inc", "total":"7500"}]}
John	John	N00027565	{"opensecrets_contributors":[{"org_name":"Votesane PAC", "total":"44000"}, {"org_name":"Deloitte LLP", "total":"10500"}, {"org_name":"3M Co", "total":"10000"}, {"org_name":"American Institute of CPAs", "total":"10000"}, {"org_name":"Automotive Free International Trade PAC", "total":"10000"}, {"org_name":"Credit Suisse Group", "total":"10000"}, {"org_name":"Edwards Lifesciences", "total":"10000"}, {"org_name":"Grant Thornton LLP", "total":"10000"}, {"org_name":"Investment Co Institute", "total":"10000"}, {"org_name":"Kilroy Realty", "total":"10000"}]}
Kathy	Kathy	N00027514	{"opensecrets_contributors":[{"org_name":"American Hospital Assn", "total":"11000"}, {"org_name":"Intl Brotherhood of Electrical Workers", "total":"10000"}, {"org_name":"Ironworkers Union", "total":"10000"}, {"org_name":"Pepin Distributing", "total":"10000"}, {"org_name":"Teamsters Union", "total":"10000"}, {"org_name":"American Optometric Assn", "total":"7500"}, {"org_name":"New York Life Insurance", "total":"7500"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"7000"}, {"org_name":"Amscot Financial", "total":"6500"}, {"org_name":"American College of Emergency Physicians", "total":"6000"}]}
Yvette	Yvette	N00026961	{"opensecrets_contributors":[{"org_name":"American Postal Workers Union", "total":"10000"}, {"org_name":"Dell Inc", "total":"10000"}, {"org_name":"Laborers Union", "total":"10000"}, {"org_name":"Machinists/Aerospace Workers Union", "total":"10000"}, {"org_name":"New York Life Insurance", "total":"10000"}, {"org_name":"Painters & Allied Trades Union", "total":"10000"}, {"org_name":"Goldman Sachs", "total":"9500"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"7500"}, {"org_name":"Raytheon Co", "total":"7500"}, {"org_name":"Teamsters Union", "total":"7500"}]}
Steve	Steve	N00003225	{"opensecrets_contributors":[{"org_name":"Crawford Group", "total":"10000"}, {"org_name":"FedEx Corp", "total":"10000"}, {"org_name":"Intl Brotherhood of Electrical Workers", "total":"10000"}, {"org_name":"McVean Trading & Investments", "total":"10000"}, {"org_name":"UNITE HERE", "total":"10000"}, {"org_name":"United Transportation Union", "total":"10000"}, {"org_name":"Berkshire Hathaway", "total":"8500"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"7500"}, {"org_name":"CSX Corp", "total":"7500"}, {"org_name":"Norfolk Southern", "total":"6000"}]}
Joseph	Joseph	N00024842	{"opensecrets_contributors":[{"org_name":"General Dynamics", "total":"22250"}, {"org_name":"United Technologies", "total":"15000"}, {"org_name":"Northrop Grumman", "total":"12500"}, {"org_name":"American Crystal Sugar", "total":"10000"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"10000"}, {"org_name":"American Postal Workers Union", "total":"10000"}, {"org_name":"Finmeccanica SpA", "total":"10000"}, {"org_name":"Honeywell International", "total":"10000"}, {"org_name":"Lockheed Martin", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}]}
Robert	Robert	N00027503	{"opensecrets_contributors":[{"org_name":"Comcast Corp", "total":"92675"}, {"org_name":"Blank Rome LLP", "total":"63000"}, {"org_name":"Reed Smith LLP", "total":"61800"}, {"org_name":"Cozen O'Connor", "total":"44975"}, {"org_name":"University of Pennsylvania", "total":"44450"}, {"org_name":"Buchanan, Ingersoll & Rooney", "total":"43098"}, {"org_name":"K&L Gates", "total":"42650"}, {"org_name":"Pride Mobility Products", "total":"40250"}, {"org_name":"Blue Cross/Blue Shield", "total":"39950"}, {"org_name":"National Amusements Inc", "total":"39250"}]}
Bob	Bob	N00027441	{"opensecrets_contributors":[{"org_name":"Goldman Sachs", "total":"71700"}, {"org_name":"Southwestern Co", "total":"68000"}, {"org_name":"FedEx Corp", "total":"66300"}, {"org_name":"JPMorgan Chase & Co", "total":"64000"}, {"org_name":"Pilot Corp", "total":"57200"}, {"org_name":"Hercules Holding", "total":"55600"}, {"org_name":"Eastman Chemical", "total":"52650"}, {"org_name":"Miller & Martin", "total":"48105"}, {"org_name":"International Paper", "total":"42100"}, {"org_name":"Unum Group", "total":"41000"}]}
Andre	Andre	N00029513	{"opensecrets_contributors":[{"org_name":"Ice Miller LLP", "total":"15150"}, {"org_name":"Faegre Baker Daniels", "total":"12250"}, {"org_name":"Barnes & Thornburg", "total":"11400"}, {"org_name":"American Crystal Sugar", "total":"10000"}, {"org_name":"Carpenters & Joiners Union", "total":"10000"}, {"org_name":"Machinists/Aerospace Workers Union", "total":"10000"}, {"org_name":"Sheet Metal Workers Union", "total":"10000"}, {"org_name":"Teamsters Union", "total":"10000"}, {"org_name":"United Auto Workers", "total":"10000"}, {"org_name":"Ironworkers Union", "total":"7500"}]}
William	William	N00030245	{"opensecrets_contributors":[{"org_name":"Edison Chouest Offshore", "total":"20000"}, {"org_name":"Amedisys Inc", "total":"13000"}, {"org_name":"Emco Technologies", "total":"11800"}, {"org_name":"Hise Co", "total":"10600"}, {"org_name":"DaVita Inc", "total":"10500"}, {"org_name":"American Academy of Orthopaedic Surgeons", "total":"10000"}, {"org_name":"American Assn of Neurological Surgeons", "total":"10000"}, {"org_name":"Freedom Project", "total":"10000"}, {"org_name":"Louisiana Women's", "total":"9600"}, {"org_name":"Real Estate & Business Investment", "total":"9600"}]}
Jason	Jason	N00028958	{"opensecrets_contributors":[{"org_name":"Vivint Inc", "total":"25000"}, {"org_name":"Nu Skin Enterprises", "total":"14500"}, {"org_name":"Zions Bancorp", "total":"13000"}, {"org_name":"Merit Medical Systems", "total":"10500"}, {"org_name":"American Bankers Assn", "total":"10250"}, {"org_name":"Bentley Capital Management", "total":"10000"}, {"org_name":"Check City", "total":"10000"}, {"org_name":"Edgecreek LLC", "total":"10000"}, {"org_name":"Wine & Spirits Wholesalers of America", "total":"9000"}, {"org_name":"Honeywell International", "total":"8500"}]}
Mike	Mike	N00024753	{"opensecrets_contributors":[{"org_name":"Liberty Media", "total":"18000"}, {"org_name":"Brownstein, Hyatt et al", "total":"16500"}, {"org_name":"Bartlit, Beck et al", "total":"16400"}, {"org_name":"First Bank", "total":"15400"}, {"org_name":"Land Title Guarantee Co", "total":"12250"}, {"org_name":"Rim Operating Inc", "total":"12000"}, {"org_name":"DISH Network", "total":"11804"}, {"org_name":"Re/Max International", "total":"10750"}, {"org_name":"Lockheed Martin", "total":"10200"}, {"org_name":"American Bankers Assn", "total":"10000"}]}
Gerald	Gerald	N00029891	{"opensecrets_contributors":[{"org_name":"New Democrat Coalition", "total":"17000"}, {"org_name":"SAIC Inc", "total":"16500"}, {"org_name":"National Rural Letter Carriers Assn", "total":"15000"}, {"org_name":"Northrop Grumman", "total":"13750"}, {"org_name":"Lerner Enterprises", "total":"11700"}, {"org_name":"Computer Sciences Corp", "total":"10250"}, {"org_name":"Honeywell International", "total":"10124"}, {"org_name":"American Crystal Sugar", "total":"10000"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"10000"}, {"org_name":"American Postal Workers Union", "total":"10000"}]}
Judy	Judy	N00030600	{"opensecrets_contributors":[{"org_name":"Carpenters & Joiners Union", "total":"10000"}, {"org_name":"National Education Assn", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}, {"org_name":"UNITE HERE", "total":"7500"}, {"org_name":"American Assn for Justice", "total":"7000"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"7000"}, {"org_name":"Communications Workers of America", "total":"7000"}, {"org_name":"United Food & Commercial Workers Union", "total":"6000"}, {"org_name":"American Postal Workers Union", "total":"5000"}, {"org_name":"Chow Consulting Services", "total":"5000"}]}
Mark	Mark	N00032014	{"opensecrets_contributors":[{"org_name":"Boeing Co", "total":"16400"}, {"org_name":"American Crystal Sugar", "total":"15000"}, {"org_name":"Concurrent Technologies", "total":"15000"}, {"org_name":"Rosebud Mining", "total":"15000"}, {"org_name":"BAE Systems", "total":"14750"}, {"org_name":"Northrop Grumman", "total":"14500"}, {"org_name":"Ctc", "total":"13650"}, {"org_name":"Mepco LLC", "total":"13499"}, {"org_name":"Laurel Holdings", "total":"12500"}, {"org_name":"Alpha Natural Resources", "total":"12205"}]}
Francisco	Francisco	N00026722	{"opensecrets_contributors":[{"org_name":"USAA", "total":"36500"}, {"org_name":"WellMed Medical Management", "total":"24500"}, {"org_name":"New York Life Insurance", "total":"20000"}, {"org_name":"Rent-A-center", "total":"15200"}, {"org_name":"National Auto Dealers Assn", "total":"15000"}, {"org_name":"Rocky Mountain Mortgage", "total":"13500"}, {"org_name":"International Bancshares Corp", "total":"12000"}, {"org_name":"Nustar Energy", "total":"11250"}, {"org_name":"Independent Community Bankers of America", "total":"11000"}, {"org_name":"PricewaterhouseCoopers", "total":"10500"}]}
John	John	N00030736	{"opensecrets_contributors":[{"org_name":"Young, Conaway et al", "total":"32900"}, {"org_name":"AstraZeneca PLC", "total":"18252"}, {"org_name":"Skadden, Arps et al", "total":"17600"}, {"org_name":"Morris, Nichols et al", "total":"16550"}, {"org_name":"Bank of New York Mellon", "total":"10500"}, {"org_name":"New Democrat Coalition", "total":"10500"}, {"org_name":"KPMG LLP", "total":"10000"}, {"org_name":"National Assn of Realtors", "total":"10000"}, {"org_name":"USAA", "total":"10000"}, {"org_name":"Natl Assn Real Estate Investment Trusts", "total":"9000"}]}
David	David	N00032019	{"opensecrets_contributors":[{"org_name":"Waterson Terminal Services", "total":"22500"}, {"org_name":"B&D Holding Di Marco Drago e C Sapa", "total":"15250"}, {"org_name":"Gilbane Inc", "total":"12750"}, {"org_name":"AmeriPAC: The Fund for a Greater America", "total":"11000"}, {"org_name":"Gay & Lesbian Victory Fund", "total":"11000"}, {"org_name":"Raytheon Co", "total":"10821"}, {"org_name":"American Federation of Teachers", "total":"10000"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"10000"}, {"org_name":"Carpenters & Joiners Union", "total":"10000"}, {"org_name":"PAC to the Future", "total":"10000"}]}
Chip	Chip	N00031623	{"opensecrets_contributors":[{"org_name":"Hubbard Broadcasting", "total":"13500"}, {"org_name":"Pawn America", "total":"12500"}, {"org_name":"TCF Financial", "total":"10800"}, {"org_name":"Tobies Resturants", "total":"10500"}, {"org_name":"Air Line Pilots Assn", "total":"10000"}, {"org_name":"Continuing a Majority Party Action Cmte", "total":"10000"}, {"org_name":"Every Republican is Crucial PAC", "total":"10000"}, {"org_name":"Freedom & Security PAC", "total":"10000"}, {"org_name":"Freedom Project", "total":"10000"}, {"org_name":"Jobs, Economy & Budget Fund", "total":"10000"}]}
Rick	Rick	N00030770	{"opensecrets_contributors":[{"org_name":"Stephens Group", "total":"50400"}, {"org_name":"Every Republican is Crucial PAC", "total":"10000"}, {"org_name":"Freedom Project", "total":"10000"}, {"org_name":"National Beer Wholesalers Assn", "total":"10000"}, {"org_name":"Wal-Mart Stores", "total":"10000"}, {"org_name":"PricewaterhouseCoopers", "total":"8500"}, {"org_name":"Womack for Congress Finance Cmte", "total":"8000"}, {"org_name":"Home Depot", "total":"7000"}, {"org_name":"National Rural Electric Cooperative Assn", "total":"7000"}, {"org_name":"National Fedn of Independent Business", "total":"6000"}]}
Chris	Chris	N00031820	{"opensecrets_contributors":[{"org_name":"Young, Conaway et al", "total":"80800"}, {"org_name":"Skadden, Arps et al", "total":"50950"}, {"org_name":"Comcast Corp", "total":"35200"}, {"org_name":"Morris, Nichols et al", "total":"33700"}, {"org_name":"Grant & Eisenhofer", "total":"29400"}, {"org_name":"Richards, Layton & Finger", "total":"27800"}, {"org_name":"WL Gore & Assoc", "total":"26400"}, {"org_name":"Slm Corp", "total":"25100"}, {"org_name":"K&L Gates", "total":"23875"}, {"org_name":"University of Delaware", "total":"20250"}]}
Danny	Danny	N00004884	{"opensecrets_contributors":[{"org_name":"American Postal Workers Union", "total":"10000"}, {"org_name":"Blue Cross/Blue Shield", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}, {"org_name":"Laborers Union", "total":"6500"}, {"org_name":"National Assn of Letter Carriers", "total":"6500"}, {"org_name":"RR Donnelley & Sons", "total":"6500"}, {"org_name":"Constellation Brands", "total":"5000"}, {"org_name":"Machinists/Aerospace Workers Union", "total":"5000"}, {"org_name":"National Assn of Postal Supervisors", "total":"5000"}, {"org_name":"National Rural Letter Carriers Assn", "total":"5000"}]}
Peter	Peter	N00007781	{"opensecrets_contributors":[{"org_name":"Amalgamated Transit Union", "total":"10000"}, {"org_name":"American Council of Engineering Cos", "total":"10000"}, {"org_name":"Carpenters & Joiners Union", "total":"10000"}, {"org_name":"CSX Corp", "total":"10000"}, {"org_name":"Intl Brotherhood of Electrical Workers", "total":"10000"}, {"org_name":"Norfolk Southern", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}, {"org_name":"Union Pacific Corp", "total":"10000"}, {"org_name":"Weyerhaeuser Co", "total":"10000"}, {"org_name":"National Air Traffic Controllers Assn", "total":"8500"}]}
Diana	Diana	N00006134	{"opensecrets_contributors":[{"org_name":"Democracy Engine", "total":"45533"}, {"org_name":"Brownstein, Hyatt et al", "total":"10250"}, {"org_name":"Abbott Laboratories", "total":"10000"}, {"org_name":"American Assn for Justice", "total":"10000"}, {"org_name":"Grocery Manufacturers Assn", "total":"10000"}, {"org_name":"Intl Brotherhood of Electrical Workers", "total":"10000"}, {"org_name":"McKesson Corp", "total":"10000"}, {"org_name":"Plumbers/Pipefitters Union", "total":"10000"}, {"org_name":"Service Employees International Union", "total":"10000"}, {"org_name":"Time Warner", "total":"10000"}]}
Rosa	Rosa	N00000615	{"opensecrets_contributors":[{"org_name":"Koskoff, Koskoff & Bieder", "total":"15150"}, {"org_name":"Operating Engineers Union", "total":"13000"}, {"org_name":"American Crystal Sugar", "total":"10000"}, {"org_name":"American Federation of Teachers", "total":"10000"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"10000"}, {"org_name":"American Postal Workers Union", "total":"10000"}, {"org_name":"Desert Caucus", "total":"10000"}, {"org_name":"Intl Brotherhood of Electrical Workers", "total":"10000"}, {"org_name":"Machinists/Aerospace Workers Union", "total":"10000"}, {"org_name":"Sheet Metal Workers Union", "total":"10000"}]}
Norman	Norman	N00007918	{"opensecrets_contributors":[{"org_name":"Boeing Co", "total":"25500"}, {"org_name":"Denny Miller Assoc", "total":"10750"}, {"org_name":"Northrop Grumman", "total":"10000"}, {"org_name":"Bechtel Group", "total":"9000"}, {"org_name":"K&L Gates", "total":"7000"}, {"org_name":"Seafarers International Union", "total":"7000"}, {"org_name":"Lockheed Martin", "total":"6000"}, {"org_name":"American Academy of Orthopaedic Surgeons", "total":"5000"}, {"org_name":"American Assn for Justice", "total":"5000"}, {"org_name":"American Federation of Govt Employees", "total":"5000"}]}
John	John	N00001783	{"opensecrets_contributors":[{"org_name":"Ford Motor Co", "total":"23800"}, {"org_name":"Patton Boggs LLP", "total":"17500"}, {"org_name":"DTE Energy", "total":"17300"}, {"org_name":"AT&T Inc", "total":"11000"}, {"org_name":"Blue Cross/Blue Shield", "total":"11000"}, {"org_name":"DLA Piper", "total":"10250"}, {"org_name":"Alston & Bird", "total":"10000"}, {"org_name":"American College of Emergency Physicians", "total":"10000"}, {"org_name":"American Crystal Sugar", "total":"10000"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"10000"}]}
Lloyd	Lloyd	N00006023	{"opensecrets_contributors":[{"org_name":"Nix, Patterson & Roach", "total":"25000"}, {"org_name":"Williams Kherkher", "total":"20000"}, {"org_name":"Baron & Budd", "total":"11500"}, {"org_name":"Graves, Dougherty et al", "total":"11000"}, {"org_name":"Assisted Living Federation of America", "total":"10000"}, {"org_name":"Carpenters & Joiners Union", "total":"10000"}, {"org_name":"Teamsters Union", "total":"10000"}, {"org_name":"Communications Workers of America", "total":"9500"}, {"org_name":"American Assn for Justice", "total":"8000"}, {"org_name":"Vinson & Elkins", "total":"8000"}]}
Michael	Michael	N00001373	{"opensecrets_contributors":[{"org_name":"Acusis LLC", "total":"10000"}, {"org_name":"Genon Energy", "total":"10000"}, {"org_name":"Intl Brotherhood of Electrical Workers", "total":"10000"}, {"org_name":"Machinists/Aerospace Workers Union", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}, {"org_name":"United Steelworkers", "total":"10000"}, {"org_name":"Exelon Corp", "total":"8500"}, {"org_name":"Centimark Corp", "total":"7570"}, {"org_name":"Comcast Corp", "total":"7500"}, {"org_name":"FirstEnergy Corp", "total":"7500"}]}
David	David	N00006932	{"opensecrets_contributors":[{"org_name":"Home Depot", "total":"6000"}, {"org_name":"National Assn of Realtors", "total":"5010"}, {"org_name":"California Dairies Inc", "total":"5000"}, {"org_name":"Every Republican is Crucial PAC", "total":"5000"}, {"org_name":"Personal Care Products Council", "total":"5000"}, {"org_name":"Wine & Spirits Wholesalers of America", "total":"4500"}, {"org_name":"Honeywell International", "total":"4000"}, {"org_name":"PricewaterhouseCoopers", "total":"3000"}, {"org_name":"Associated Builders & Contractors", "total":"2500"}, {"org_name":"Hohlt & Assoc", "total":"2500"}]}
John	John	N00003209	{"opensecrets_contributors":[{"org_name":"Norfolk Southern", "total":"10000"}, {"org_name":"American Maritime Officers", "total":"7500"}, {"org_name":"United Parcel Service", "total":"7500"}, {"org_name":"American Assn for Justice", "total":"7000"}, {"org_name":"Owner-Operator Independent Drivers Assn", "total":"7000"}, {"org_name":"Associated General Contractors", "total":"6500"}, {"org_name":"National Assn of Truck Stop Operators", "total":"6500"}, {"org_name":"American Short Line & Regional RR Assn", "total":"6250"}, {"org_name":"American Traffic Safety Services Assn", "total":"6194"}, {"org_name":"American Road & Transport Builders Assn", "total":"6000"}]}
Richard	Richard	N00004981	{"opensecrets_contributors":[{"org_name":"Simmons Cooper LLC", "total":"94350"}, {"org_name":"CME Group", "total":"49000"}, {"org_name":"Citigroup Inc", "total":"47875"}, {"org_name":"MacAndrews & Forbes", "total":"45400"}, {"org_name":"Paul, Weiss et al", "total":"42300"}, {"org_name":"United Continental Holdings", "total":"41175"}, {"org_name":"AMR Corp", "total":"38750"}, {"org_name":"Mayer Brown LLP", "total":"36475"}, {"org_name":"University of Chicago", "total":"34025"}, {"org_name":"Kasowitz, Benson et al", "total":"32700"}]}
Jim	Jim	N00002472	{"opensecrets_contributors":[{"org_name":"Club for Growth", "total":"154667"}, {"org_name":"Scana Corp", "total":"42975"}, {"org_name":"Murray Energy", "total":"29043"}, {"org_name":"Slatecard.com", "total":"26000"}, {"org_name":"Koch Industries", "total":"22000"}, {"org_name":"Nelson, Mullins et al", "total":"20250"}, {"org_name":"UBS AG", "total":"16700"}, {"org_name":"Edens & Avant", "total":"16550"}, {"org_name":"BB&T Corp", "total":"14800"}, {"org_name":"Pence-Friedel Developers", "total":"14500"}]}
Susan	Susan	N00009604	{"opensecrets_contributors":[{"org_name":"New Democrat Coalition", "total":"10000"}, {"org_name":"Engineering & Software Systems Solutions", "total":"7500"}, {"org_name":"American Fedn of St/Cnty/Munic Employees", "total":"7000"}, {"org_name":"Northrop Grumman", "total":"7000"}, {"org_name":"Es3 Inc", "total":"6500"}, {"org_name":"General Dynamics", "total":"6000"}, {"org_name":"Triwest Healthcare Alliance", "total":"5400"}, {"org_name":"American Academy of Orthopaedic Surgeons", "total":"5000"}, {"org_name":"American Assn for Justice", "total":"5000"}, {"org_name":"AmeriPAC: The Fund for a Greater America", "total":"5000"}]}
Mario	Mario	N00025337	{"opensecrets_contributors":[{"org_name":"Leon Medical Centers", "total":"30000"}, {"org_name":"Greenberg Traurig LLP", "total":"12500"}, {"org_name":"Publix Super Markets", "total":"11000"}, {"org_name":"NextEra Energy", "total":"10300"}, {"org_name":"American Resort Development Assn", "total":"10000"}, {"org_name":"AT&T Inc", "total":"10000"}, {"org_name":"CSX Corp", "total":"10000"}, {"org_name":"Freedom Project", "total":"10000"}, {"org_name":"Operating Engineers Union", "total":"10000"}, {"org_name":"National Air Traffic Controllers Assn", "total":"8500"}]}
Geoff	Geoff	N00024862	{"opensecrets_contributors":[{"org_name":"American Academy of Orthopaedic Surgeons", "total":"14000"}, {"org_name":"Boeing Co", "total":"8000"}, {"org_name":"National Air Traffic Controllers Assn", "total":"7000"}, {"org_name":"American Podiatric Medical Assn", "total":"6000"}, {"org_name":"Beam Inc", "total":"6000"}, {"org_name":"PricewaterhouseCoopers", "total":"6000"}, {"org_name":"American Assn of Clinical Urologists", "total":"5500"}, {"org_name":"Blue Cross/Blue Shield", "total":"5500"}, {"org_name":"AFLAC Inc", "total":"5000"}, {"org_name":"Air Line Pilots Assn", "total":"5000"}]}
Charles	Charles	N00026171	{"opensecrets_contributors":[{"org_name":"PPL Corp", "total":"36650"}, {"org_name":"Air Products & Chemicals Inc", "total":"19500"}, {"org_name":"Jaindl Farms", "total":"12800"}, {"org_name":"Comcast Corp", "total":"12750"}, {"org_name":"Lutron Electronics", "total":"12500"}, {"org_name":"Victaulic", "total":"10500"}, {"org_name":"Altronics Inc", "total":"10000"}, {"org_name":"American Bank", "total":"10000"}, {"org_name":"American College of Emergency Physicians", "total":"10000"}, {"org_name":"Koch Industries", "total":"10000"}]}
Joe	Joe	N00026586	{"opensecrets_contributors":[{"org_name":"MacAndrews & Forbes", "total":"29500"}, {"org_name":"Faegre Baker Daniels", "total":"26942"}, {"org_name":"Renco Group", "total":"23400"}, {"org_name":"Power, Rogers & Smith", "total":"16000"}, {"org_name":"Barnes & Thornburg", "total":"15900"}, {"org_name":"MWH Global", "total":"13000"}, {"org_name":"Boilermakers Union", "total":"12500"}, {"org_name":"Masimo Corp", "total":"12000"}, {"org_name":"Abro Industries", "total":"11750"}, {"org_name":"Clifford Law Offices", "total":"11000"}]}
